0,4,60,0,36
0,4,60,4,32
0,4,60,8,28
0,4,60,12,24
0,4,60,16,20
0,4,60,20,16
0,4,60,24,12
0,4,60,28,8
0,4,60,32,4
0,4,60,36,0
0,4,64,0,32
0,4,64,4,28
0,4,64,8,24
0,4,64,12,20
0,4,64,16,16
0,4,64,20,12
0,4,64,24,8
0,4,64,28,4
0,4,64,32,0
0,4,68,0,28
0,4,68,4,24
0,4,68,8,20
0,4,68,12,16
0,4,68,16,12
0,4,68,20,8
0,4,68,24,4
0,4,68,28,0
0,4,72,0,24
0,4,72,4,20
0,4,72,8,16
0,4,72,12,12
0,4,72,16,8
0,4,72,20,4
0,4,72,24,0
0,4,76,0,20
0,4,76,4,16
0,4,76,8,12
0,4,76,12,8
0,4,76,16,4
0,4,76,20,0
0,4,80,0,16
0,4,80,4,12
0,4,80,8,8
0,4,80,12,4
0,4,80,16,0
0,4,84,0,12
0,4,84,4,8
0,4,84,8,4
0,4,84,12,0
0,4,88,0,8
0,4,88,4,4
0,4,88,8,0
0,4,92,0,4
0,4,92,4,0
0,4,96,0,0
0,8,0,0,92
0,8,0,4,88
0,8,0,8,84
0,8,0,12,80
0,8,0,16,76
0,8,0,20,72
0,8,0,24,68
0,8,0,28,64
0,8,0,32,60
0,8,0,36,56
0,8,0,40,52
0,8,0,44,48
0,8,0,48,44
0,8,0,52,40
0,8,0,56,36
0,8,0,60,32
0,8,0,64,28
0,8,0,68,24
0,8,0,72,20
0,8,0,76,16
0,8,0,80,12
0,8,0,84,8
0,8,0,88,4
0,8,0,92,0
0,8,4,0,88
0,8,4,4,84
0,8,4,8,80
0,8,4,12,76
0,8,4,16,72
0,8,4,20,68
0,8,4,24,64
0,8,4,28,60
0,8,4,32,56
0,8,4,36,52
0,8,4,40,48
0,8,4,44,44
0,8,4,48,40
0,8,4,52,36
0,8,4,56,32
0,8,4,60,28
0,8,4,64,24
0,8,4,68,20
0,8,4,72,16
0,8,4,76,12
0,8,4,80,8
0,8,4,84,4
0,8,4,88,0
0,8,8,0,84
0,8,8,4,80
0,8,8,8,76
0,8,8,12,72
0,8,8,16,68
0,8,8,20,64
0,8,8,24,60
0,8,8,28,56
0,8,8,32,52
0,8,8,36,48
0,8,8,40,44
0,8,8,44,40
0,8,8,48,36
0,8,8,52,32
0,8,8,56,28
0,8,8,60,24
0,8,8,64,20
0,8,8,68,16
0,8,8,72,12
0,8,8,76,8
0,8,8,80,4
0,8,8,84,0
0,8,12,0,80
0,8,12,4,76
0,8,12,8,72
0,8,12,12,68
0,8,12,16,64
0,8,12,20,60
0,8,12,24,56
0,8,12,28,52
0,8,12,32,48
0,8,12,36,44
0,8,12,40,40
0,8,12,44,36
0,8,12,48,32
0,8,12,52,28
0,8,12,56,24
0,8,12,60,20
0,8,12,64,16
0,8,12,68,12
0,8,12,72,8
0,8,12,76,4
0,8,12,80,0
0,8,16,0,76
0,8,16,4,72
0,8,16,8,68
0,8,16,12,64
0,8,16,16,60
0,8,16,20,56
0,8,16,24,52
0,8,16,28,48
0,8,16,32,44
0,8,16,36,40
0,8,16,40,36
0,8,16,44,32
0,8,16,48,28
0,8,16,52,24
0,8,16,56,20
0,8,16,60,16
0,8,16,64,12
0,8,16,68,8
0,8,16,72,4
0,8,16,76,0
0,8,20,0,72
0,8,20,4,68
0,8,20,8,64
0,8,20,12,60
0,8,20,16,56
0,8,20,20,52
0,8,20,24,48
0,8,20,28,44
0,8,20,32,40
0,8,20,36,36
0,8,20,40,32
0,8,20,44,28
0,8,20,48,24
0,8,20,52,20
0,8,20,56,16
0,8,20,60,12
0,8,20,64,8
0,8,20,68,4
0,8,20,72,0
0,8,24,0,68
0,8,24,4,64
0,8,24,8,60
0,8,24,12,56
0,8,24,16,52
0,8,24,20,48
0,8,24,24,44
0,8,24,28,40
0,8,24,32,36
0,8,24,36,32
0,8,24,40,28
0,8,24,44,24
0,8,24,48,20
0,8,24,52,16
0,8,24,56,12
0,8,24,60,8
0,8,24,64,4
0,8,24,68,0
0,8,28,0,64
0,8,28,4,60
0,8,28,8,56
0,8,28,12,52
0,8,28,16,48
0,8,28,20,44
0,8,28,24,40
0,8,28,28,36
0,8,28,32,32
0,8,28,36,28
0,8,28,40,24
0,8,28,44,20
0,8,28,48,16
0,8,28,52,12
0,8,28,56,8
0,8,28,60,4
0,8,28,64,0
0,8,32,0,60
0,8,32,4,56
0,8,32,8,52
0,8,32,12,48
0,8,32,16,44
0,8,32,20,40
0,8,32,24,36
0,8,32,28,32
0,8,32,32,28
0,8,32,36,24
0,8,32,40,20
0,8,32,44,16
0,8,32,48,12
0,8,32,52,8
0,8,32,56,4
0,8,32,60,0
0,8,36,0,56
0,8,36,4,52
0,8,36,8,48
0,8,36,12,44
0,8,36,16,40
0,8,36,20,36
0,8,36,24,32
0,8,36,28,28
0,8,36,32,24
0,8,36,36,20
0,8,36,40,16
0,8,36,44,12
0,8,36,48,8
0,8,36,52,4
0,8,36,56,0
0,8,40,0,52
0,8,40,4,48
0,8,40,8,44
0,8,40,12,40
0,8,40,16,36
0,8,40,20,32
0,8,40,24,28
0,8,40,28,24
0,8,40,32,20
0,8,40,36,16
0,8,40,40,12
0,8,40,44,8
0,8,40,48,4
0,8,40,52,0
0,8,44,0,48
0,8,44,4,44
0,8,44,8,40
0,8,44,12,36
0,8,44,16,32
0,8,44,20,28
0,8,44,24,24
0,8,44,28,20
0,8,44,32,16
0,8,44,36,12
0,8,44,40,8
0,8,44,44,4
0,8,44,48,0
0,8,48,0,44
0,8,48,4,40
0,8,48,8,36
0,8,48,12,32
0,8,48,16,28
0,8,48,20,24
0,8,48,24,20
0,8,48,28,16
0,8,48,32,12
0,8,48,36,8
0,8,48,40,4
0,8,48,44,0
0,8,52,0,40
0,8,52,4,36
0,8,52,8,32
0,8,52,12,28
0,8,52,16,24
0,8,52,20,20
0,8,52,24,16
0,8,52,28,12
0,8,52,32,8
0,8,52,36,4
0,8,52,40,0
0,8,56,0,36
0,8,56,4,32
0,8,56,8,28
0,8,56,12,24
0,8,56,16,20
0,8,56,20,16
0,8,56,24,12
0,8,56,28,8
0,8,56,32,4
0,8,56,36,0
0,8,60,0,32
0,8,60,4,28
0,8,60,8,24
0,8,60,12,20
0,8,60,16,16
0,8,60,20,12
0,8,60,24,8
0,8,60,28,4
0,8,60,32,0
0,8,64,0,28
0,8,64,4,24
0,8,64,8,20
0,8,64,12,16
0,8,64,16,12
0,8,64,20,8
0,8,64,24,4
0,8,64,28,0
0,8,68,0,24
0,8,68,4,20
0,8,68,8,16
0,8,68,12,12
0,8,68,16,8
0,8,68,20,4
0,8,68,24,0
0,8,72,0,20
0,8,72,4,16
0,8,72,8,12
0,8,72,12,8
0,8,72,16,4
0,8,72,20,0
0,8,76,0,16
0,8,76,4,12
0,8,76,8,8
0,8,76,12,4
0,8,76,16,0
0,8,80,0,12
0,8,80,4,8
0,8,80,8,4
0,8,80,12,0
0,8,84,0,8
0,8,84,4,4
0,8,84,8,0
0,8,88,0,4
0,8,88,4,0
0,8,92,0,0
0,12,0,0,88
0,12,0,4,84
0,12,0,8,80
0,12,0,12,76
0,12,0,16,72
0,12,0,20,68
0,12,0,24,64
0,12,0,28,60
0,12,0,32,56
0,12,0,36,52
0,12,0,40,48
0,12,0,44,44
0,12,0,48,40
0,12,0,52,36
0,12,0,56,32
0,12,0,60,28
0,12,0,64,24
0,12,0,68,20
0,12,0,72,16
0,12,0,76,12
0,12,0,80,8
0,12,0,84,4
0,12,0,88,0
0,12,4,0,84
0,12,4,4,80
0,12,4,8,76
0,12,4,12,72
0,12,4,16,68
0,12,4,20,64
0,12,4,24,60
0,12,4,28,56
0,12,4,32,52
0,12,4,36,48
0,12,4,40,44
0,12,4,44,40
0,12,4,48,36
0,12,4,52,32
0,12,4,56,28
0,12,4,60,24
0,12,4,64,20
0,12,4,68,16
0,12,4,72,12
0,12,4,76,8
0,12,4,80,4
0,12,4,84,0
0,12,8,0,80
0,12,8,4,76
0,12,8,8,72
0,12,8,12,68
0,12,8,16,64
0,12,8,20,60
0,12,8,24,56
0,12,8,28,52
0,12,8,32,48
0,12,8,36,44
0,12,8,40,40
0,12,8,44,36
0,12,8,48,32
0,12,8,52,28
0,12,8,56,24
0,12,8,60,20
0,12,8,64,16
0,12,8,68,12
0,12,8,72,8
0,12,8,76,4
0,12,8,80,0
0,12,12,0,76
0,12,12,4,72
0,12,12,8,68
0,12,12,12,64
0,12,12,16,60
0,12,12,20,56
0,12,12,24,52
0,12,12,28,48
0,12,12,32,44
0,12,12,36,40
0,12,12,40,36
0,12,12,44,32
0,12,12,48,28
0,12,12,52,24
0,12,12,56,20
0,12,12,60,16
0,12,12,64,12
0,12,12,68,8
0,12,12,72,4
0,12,12,76,0
0,12,16,0,72
0,12,16,4,68
0,12,16,8,64
0,12,16,12,60
0,12,16,16,56
0,12,16,20,52
0,12,16,24,48
0,12,16,28,44
0,12,16,32,40
0,12,16,36,36
0,12,16,40,32
0,12,16,44,28
0,12,16,48,24
0,12,16,52,20
0,12,16,56,16
0,12,16,60,12
0,12,16,64,8
0,12,16,68,4
0,12,16,72,0
0,12,20,0,68
0,12,20,4,64
0,12,20,8,60
0,12,20,12,56
0,12,20,16,52
0,12,20,20,48
0,12,20,24,44
0,12,20,28,40
0,12,20,32,36
0,12,20,36,32
0,12,20,40,28
0,12,20,44,24
0,12,20,48,20
0,12,20,52,16
0,12,20,56,12
0,12,20,60,8
0,12,20,64,4
0,12,20,68,0
0,12,24,0,64
0,12,24,4,60
0,12,24,8,56
0,12,24,12,52
0,12,24,16,48
0,12,24,20,44
0,12,24,24,40
0,12,24,28,36
0,12,24,32,32
0,12,24,36,28
0,12,24,40,24
0,12,24,44,20
0,12,24,48,16
0,12,24,52,12
0,12,24,56,8
0,12,24,60,4
0,12,24,64,0
0,12,28,0,60
0,12,28,4,56
0,12,28,8,52
0,12,28,12,48
0,12,28,16,44
0,12,28,20,40
0,12,28,24,36
0,12,28,28,32
0,12,28,32,28
0,12,28,36,24
0,12,28,40,20
0,12,28,44,16
0,12,28,48,12
0,12,28,52,8
0,12,28,56,4
0,12,28,60,0
0,12,32,0,56
0,12,32,4,52
0,12,32,8,48
0,12,32,12,44
0,12,32,16,40
0,12,32,20,36
0,12,32,24,32
0,12,32,28,28
0,12,32,32,24
0,12,32,36,20
0,12,32,40,16
0,12,32,44,12
0,12,32,48,8
0,12,32,52,4
0,12,32,56,0
0,12,36,0,52
0,12,36,4,48
0,12,36,8,44
0,12,36,12,40
0,12,36,16,36
0,12,36,20,32
0,12,36,24,28
0,12,36,28,24
0,12,36,32,20
0,12,36,36,16
0,12,36,40,12
0,12,36,44,8
0,12,36,48,4
0,12,36,52,0
0,12,40,0,48
0,12,40,4,44
0,12,40,8,40
0,12,40,12,36
0,12,40,16,32
0,12,40,20,28
0,12,40,24,24
0,12,40,28,20
0,12,40,32,16
0,12,40,36,12
0,12,40,40,8
0,12,40,44,4
0,12,40,48,0
0,12,44,0,44
0,12,44,4,40
0,12,44,8,36
0,12,44,12,32
0,12,44,16,28
0,12,44,20,24
0,12,44,24,20
0,12,44,28,16
0,12,44,32,12
0,12,44,36,8
0,12,44,40,4
0,12,44,44,0
0,12,48,0,40
0,12,48,4,36
0,12,48,8,32
0,12,48,12,28
0,12,48,16,24
0,12,48,20,20
0,12,48,24,16
0,12,48,28,12
0,12,48,32,8
0,12,48,36,4
0,12,48,40,0
0,12,52,0,36
0,12,52,4,32
0,12,52,8,28
0,12,52,12,24
0,12,52,16,20
0,12,52,20,16
0,12,52,24,12
0,12,52,28,8
0,12,52,32,4
0,12,52,36,0
0,12,56,0,32
0,12,56,4,28
0,12,56,8,24
0,12,56,12,20
0,12,56,16,16
0,12,56,20,12
0,12,56,24,8
0,12,56,28,4
0,12,56,32,0
0,12,60,0,28
0,12,60,4,24
0,12,60,8,20
0,12,60,12,16
0,12,60,16,12
0,12,60,20,8
0,12,60,24,4
0,12,60,28,0
0,12,64,0,24
0,12,64,4,20
0,12,64,8,16
0,12,64,12,12
0,12,64,16,8
0,12,64,20,4
0,12,64,24,0
0,12,68,0,20
0,12,68,4,16
0,12,68,8,12
0,12,68,12,8
0,12,68,16,4
0,12,68,20,0
0,12,72,0,16
0,12,72,4,12
0,12,72,8,8
0,12,72,12,4
0,12,72,16,0
0,12,76,0,12
0,12,76,4,8
0,12,76,8,4
0,12,76,12,0
0,12,80,0,8
0,12,80,4,4
0,12,80,8,0
0,12,84,0,4
0,12,84,4,0
0,12,88,0,0
0,16,0,0,84
0,16,0,4,80
0,16,0,8,76
0,16,0,12,72
0,16,0,16,68
0,16,0,20,64
0,16,0,24,60
0,16,0,28,56
0,16,0,32,52
0,16,0,36,48
0,16,0,40,44
0,16,0,44,40
0,16,0,48,36
0,16,0,52,32
0,16,0,56,28
0,16,0,60,24
0,16,0,64,20
0,16,0,68,16
0,16,0,72,12
0,16,0,76,8
0,16,0,80,4
0,16,0,84,0
0,16,4,0,80
0,16,4,4,76
0,16,4,8,72
0,16,4,12,68
0,16,4,16,64
0,16,4,20,60
0,16,4,24,56
0,16,4,28,52
0,16,4,32,48
0,16,4,36,44
0,16,4,40,40
0,16,4,44,36
0,16,4,48,32
0,16,4,52,28
0,16,4,56,24
0,16,4,60,20
0,16,4,64,16
0,16,4,68,12
0,16,4,72,8
0,16,4,76,4
0,16,4,80,0
0,16,8,0,76
0,16,8,4,72
0,16,8,8,68
0,16,8,12,64
0,16,8,16,60
0,16,8,20,56
0,16,8,24,52
0,16,8,28,48
0,16,8,32,44
0,16,8,36,40
0,16,8,40,36
0,16,8,44,32
0,16,8,48,28
0,16,8,52,24
0,16,8,56,20
0,16,8,60,16
0,16,8,64,12
0,16,8,68,8
0,16,8,72,4
0,16,8,76,0
0,16,12,0,72
0,16,12,4,68
0,16,12,8,64
0,16,12,12,60
0,16,12,16,56
0,16,12,20,52
0,16,12,24,48
0,16,12,28,44
0,16,12,32,40
0,16,12,36,36
0,16,12,40,32
0,16,12,44,28
0,16,12,48,24
0,16,12,52,20
0,16,12,56,16
0,16,12,60,12
0,16,12,64,8
0,16,12,68,4
0,16,12,72,0
0,16,16,0,68
0,16,16,4,64
0,16,16,8,60
0,16,16,12,56
0,16,16,16,52
0,16,16,20,48
0,16,16,24,44
0,16,16,28,40
0,16,16,32,36
0,16,16,36,32
0,16,16,40,28
0,16,16,44,24
0,16,16,48,20
0,16,16,52,16
0,16,16,56,12
0,16,16,60,8
0,16,16,64,4
0,16,16,68,0
0,16,20,0,64
0,16,20,4,60
0,16,20,8,56
0,16,20,12,52
0,16,20,16,48
0,16,20,20,44
0,16,20,24,40
0,16,20,28,36
0,16,20,32,32
0,16,20,36,28
0,16,20,40,24
0,16,20,44,20
0,16,20,48,16
0,16,20,52,12
0,16,20,56,8
0,16,20,60,4
0,16,20,64,0
0,16,24,0,60
0,16,24,4,56
0,16,24,8,52
0,16,24,12,48
0,16,24,16,44
0,16,24,20,40
0,16,24,24,36
0,16,24,28,32
0,16,24,32,28
0,16,24,36,24
0,16,24,40,20
0,16,24,44,16
0,16,24,48,12
0,16,24,52,8
0,16,24,56,4
0,16,24,60,0
0,16,28,0,56
0,16,28,4,52
0,16,28,8,48
0,16,28,12,44
0,16,28,16,40
0,16,28,20,36
0,16,28,24,32
0,16,28,28,28
0,16,28,32,24
0,16,28,36,20
0,16,28,40,16
0,16,28,44,12
0,16,28,48,8
